id,tweet,label,label_num
1.32921E+18,investors are looking past the presidential election and toward a future with a safe and effective covid vaccine according to ameriprise chief market strategist david joy,Neutral,2
1.32938E+18,japan health ministry to monitor health of early covid vaccine recipients,Neutral,2
1.33069E+18,flu #vaccine rates among minorities vswhites in us )= rough preview re access uptake gaps for #covid vaccine black people had a lower flu vaccination rate compared to white people in stateslargest gaps indc vs nevada vs,Neutral,2
1.33341E+18,no you may not inject me with the coronavirus vaccine,AntiVax,1
1.33344E+18,coronavirus passports with vaccination info in development report,Neutral,2
1.33347E+18,early shipments of a #coronavirus vaccine are expected to start arriving in the bay area in the coming weeks ucsfs bobwachter joins us to share the latest plans for who might get those early vaccines,Neutral,2
1.3338E+18,the first doses of pfizer's coronavirus vaccine could be available to american patients as soon as december listen,Neutral,2
1.33395E+18,new post north korean hackers target covid vaccine maker astrazeneca report has been published on buzzybuzz,Neutral,2
1.33405E+18,in a space of months you guys have manufactured the covid vaccine but the hiv that has claimed millions of people are still waiting gasiya,AntiVax,1
1.3345E+18,hurry up vaccine,ProVax,0
1.33483E+18,indeed what is the point of this vaccine garbage masks and anti social distancing are not going away anyway #wakeupeverybody,AntiVax,1
1.33495E+18,moolie it's the discussion in response to a petition prevent any restrictions on those who refuse a covid vaccination that's all it is,Neutral,2
1.33504E+18,biden urges taking coronavirus vaccine wearing masks but says they shouldnt be mandatory #foxnews,Neutral,2
1.33545E+18,if they'd known earlier we'd all be vaccinated by now,ProVax,0
1.3355E+18,#coronavirus pfeiffer vaccine should be kept at minus degrees s,Neutral,2
1.33575E+18,health secretary francisco duque iii on getting covid vaccine first to boost confidence yes i will do it definitely i will take it as long as it has undergone scientific evaluation of the dost's vaccine experts panel the ethics board review and the fda gmanews,ProVax,0
1.32567E+18,countries need to plan for fast equitable access to #covid vaccine this policy brief prescribes steps actions to take to mobilize finance facilitate regulatory approval acquire produce deliver vaccines allocate fairly across populations,Neutral,2
1.32568E+18,unfortunately i believe untill there is a vaccine that is provided and proven to work against covid we must be responsible for our own safety or the effects of our current situation will continue to be devastating #staysafe,Neutral,2
1.32569E+18,wompwompwompth tombadcat he says that hes a successful businessman the us economy has done better under him than obama the trade deficit has come down he didnt sleep with stormy daniels the us has dealt with coronavirus well that the child separation policy was obamas there would be a vaccine by now,ProVax,0
1.32571E+18,adamseconomics scottmorrisonmp greghuntmp there has never been a successfully developed coronavirus vaccine eg sars mers us fda covid vaccine guidelines the fda would expect that a covid vaccine would prevent disease or decrease its severity in at least of people who are vaccinated,AntiVax,1
1.32571E+18,fuck you and fuck your covid vaccine you ain't shit,AntiVax,1
1.32571E+18,yozz losfisher airintel smythchris over my dead body will they force me take a coronavirus vaccine thats a promise,AntiVax,1
1.32571E+18,mimicking coronavirus could be key for a covid vaccine #covid #vaccine rt wef,Neutral,2
1.32571E+18,in all this stress the one thing that makes me smile is knowing the vaccine will be safe under biden and fauci because they where out of their mfn minds if they thought id take that snake oil shit from trump i shutter to think if trump won how screwed wed be,ProVax,0
1.32572E+18,iran preparing to unveil human coronavirus vaccines soon,Neutral,2
1.32573E+18,things have gone a bit quiet on the forthcoming vaccine are we making progress will it happen #covid #coronavirusuk #vaccines fingers crossed,Neutral,2
1.32577E+18,thats a start must give a hats off to all those trying to find a vaccine with such little time to spare,ProVax,0
1.32577E+18,great news from bbcbreaking that #covid vaccine has demonstrated effectiveness too,ProVax,0
1.32577E+18,covid vaccine candidate is effective says manufacturer,Neutral,2
1.32578E+18,talkradio bullshit every animal trial since with any coronavirus vaccine showed the animals to build immunity then exposed to the live virus they all died build your immune system do not take this vaccine for covid i beg you,AntiVax,1
1.32578E+18,it's the first vaccine to show promising results,ProVax,0
1.32578E+18,wow effective is way higher than was expected great news all round fingers crossed the oxford vaccine is around that level too,ProVax,0
1.32579E+18,a double-blind #covid #vaccination study with an effective rate of over this #vaccine could be an absolute game-changer across the world and bring us back to some level of #normality fingers crossed,ProVax,0
1.3258E+18,sorry dont care take your vaccine and shove it ill take my chances with the virus with a recovery rate,AntiVax,1
1.3258E+18,bruhhe isnt the president and for fucks sake he didnt even help at all in pushing this vaccine through i always knew you were dumb but you have reached a new level of stupidity keep going and you might end up in genius book of world records for tweeting bull shit,Neutral,2
1.32581E+18,what to know about the to start with productive coronavirus vaccine from pfizer,Neutral,2
1.32581E+18,this news about the covid vaccine has me pumped as fuck cant wait to see my baby next year and vibe lollapalooza,ProVax,0
1.32582E+18,urbanpolicy reuters trump wont be going anywhere he won no one needs any poison vaccines ever covid does not exist so sick of fools like you educate yourself,ProVax,0
1.32582E+18,breaking i am a newyorker no way in hell am i taking a vaccine for covid which is basically a flu bug my body already had this flu crap nov dec so i am good youve had flu vaccines for yrs people still get flu go figure that,AntiVax,1
1.32582E+18,not yet they still have not isolated it so how can they have a vaccine not to mention this flu bug has a near recovery rate #plagueofcorruption #covidhoax #thebiglie,AntiVax,1
1.32586E+18,carlsbaddodger janicedean no i don't trust him his policies covid and non-covid are destroying our state and he has overstepped beyond his powers his treatment of jewish community is despicable i just do not believe any vaccine for a strain of coronavirus can be trusted,AntiVax,1
1.32586E+18,so far november proves to be a bearer of good news #covid #vaccine first milestone vaccine offers protection,ProVax,0
1.32586E+18,cheknews now we need to help the anti-vaxxers understand that the covid vaccine is less harmful than the virus and doesn't contain harmful chemicals or nanobots folks if you refuse the vaccine you are loading the well-being of your loved ones onto the backs of everyone else,ProVax,0
